sales_key,order_id,customer_key,product_key,region_key,date_key,revenue,shipping_days,shipping_lag
4290,CA-2017-130407,31,298,24,20170902,39.98,0,"Same Day"
4291,CA-2017-130407,31,988,24,20170902,75.48,0,"Same Day"
4292,CA-2017-130442,12,946,578,20171216,34.94,0,"Same Day"
4293,CA-2017-130477,96,718,4,20170408,12.96,0,"Same Day"
4294,CA-2017-130477,96,717,4,20170408,20.04,0,"Same Day"
4295,CA-2017-130477,96,577,4,20170408,64.96,0,"Same Day"
4296,CA-2017-130484,496,1055,428,20170822,26.35,0,"Same Day"
4297,CA-2017-130638,184,1474,63,20170516,282.84,0,"Same Day"
4298,CA-2017-130638,184,1048,63,20170516,27.72,0,"Same Day"
4299,CA-2017-130680,218,1395,143,20170624,38.24,0,"Same Day"
4300,CA-2017-130778,445,1540,256,20171119,8.74,0,"Same Day"
4301,CA-2017-130778,445,425,256,20171119,44.75,0,"Same Day"
4302,CA-2017-130799,319,859,95,20171111,6.96,0,"Same Day"
4303,CA-2017-130820,22,115,180,20171115,630.02,0,"Same Day"
4304,CA-2017-130911,420,1390,178,20170324,301.47,0,"Same Day"
4305,CA-2017-130911,420,1143,178,20170324,18.66,0,"Same Day"
4306,CA-2017-130946,234,885,17,20170408,95.98,0,"Same Day"
4307,CA-2017-130946,234,318,17,20170408,1088.79,0,"Same Day"
4308,CA-2017-130946,234,884,17,20170408,431.93,0,"Same Day"
4309,CA-2017-131065,212,933,149,20171114,8.26,0,"Same Day"
4310,CA-2017-131065,212,220,149,20171114,5.28,0,"Same Day"
4311,CA-2017-131065,212,1301,149,20171114,499.98,0,"Same Day"
4312,CA-2017-131093,60,237,158,20170917,295.40,0,"Same Day"
4313,CA-2017-131205,732,381,522,20170904,42.60,0,"Same Day"
4314,CA-2017-131205,732,1286,522,20170904,5.28,0,"Same Day"
4315,CA-2017-131205,732,415,522,20170904,113.94,0,"Same Day"
4316,CA-2017-131205,732,577,522,20170904,129.92,0,"Same Day"
4317,CA-2017-131289,408,1245,95,20171208,1421.66,0,"Same Day"
4318,CA-2017-131289,408,19,95,20171208,8.56,0,"Same Day"
4319,CA-2017-131289,408,1564,95,20171208,45.36,0,"Same Day"
4320,CA-2017-131296,235,985,309,20171004,239.37,0,"Same Day"
4321,CA-2017-131380,418,1846,4,20170328,5.98,0,"Same Day"
4322,CA-2017-131380,418,212,4,20170328,87.92,0,"Same Day"
4323,CA-2017-131499,676,1491,165,20170908,207.48,0,"Same Day"
4324,CA-2017-131576,362,92,186,20171122,49.44,0,"Same Day"
4325,CA-2017-131639,375,1414,65,20171217,11.42,0,"Same Day"
4326,CA-2017-131639,375,680,65,20171217,13.49,0,"Same Day"
4327,CA-2017-131737,48,628,210,20170317,971.50,0,"Same Day"
4328,CA-2017-131737,48,229,210,20170317,901.95,0,"Same Day"
4329,CA-2017-131737,48,897,210,20170317,199.90,0,"Same Day"
4330,CA-2017-131744,35,1152,64,20170618,453.60,0,"Same Day"
4331,CA-2017-131744,35,9,64,20170618,4.63,0,"Same Day"
4332,CA-2017-131744,35,1555,64,20170618,6.85,0,"Same Day"
4333,CA-2017-131835,566,729,348,20170717,162.64,0,"Same Day"
4334,CA-2017-131835,566,420,348,20170717,55.48,0,"Same Day"
4335,CA-2017-131835,566,258,348,20170717,597.00,0,"Same Day"
4336,CA-2017-131968,698,139,332,20171111,671.54,0,"Same Day"
4337,CA-2017-131968,698,92,332,20171111,9.89,0,"Same Day"
4338,CA-2017-132017,589,829,17,20170926,6.82,0,"Same Day"
4339,CA-2017-132066,241,11,165,20171016,142.18,0,"Same Day"
4340,CA-2017-132094,501,1633,12,20170826,5.47,0,"Same Day"
4341,CA-2017-132094,501,1026,12,20170826,47.98,0,"Same Day"
4342,CA-2017-132143,525,322,265,20170903,48.16,0,"Same Day"
4343,CA-2017-132304,256,906,6,20170614,1115.17,0,"Same Day"
4344,CA-2017-132409,261,1123,64,20170526,34.85,0,"Same Day"
4345,CA-2017-132409,261,876,64,20170526,1.50,0,"Same Day"
4346,CA-2017-132479,150,385,229,20170924,442.37,0,"Same Day"
4347,CA-2017-132549,272,475,365,20171125,73.36,0,"Same Day"
4348,CA-2017-132661,257,68,24,20171023,379.40,0,"Same Day"
4349,CA-2017-132731,655,1569,177,20171124,657.55,0,"Same Day"
4350,CA-2017-132829,157,399,17,20171223,2.33,0,"Same Day"
4351,CA-2017-132829,157,1649,17,20171223,45.36,0,"Same Day"
4352,CA-2017-132829,157,1202,17,20171223,287.88,0,"Same Day"
4353,CA-2017-132829,157,875,17,20171223,453.58,0,"Same Day"
4354,CA-2017-132829,157,1536,17,20171223,131.88,0,"Same Day"
4355,CA-2017-132899,228,7,30,20170407,3.64,0,"Same Day"
4356,CA-2017-132990,731,444,12,20170801,19.31,0,"Same Day"
4357,CA-2017-132997,561,1619,145,20171107,276.78,0,"Same Day"
4358,CA-2017-132997,561,1363,145,20171107,12.96,0,"Same Day"
4359,CA-2017-132997,561,42,145,20171107,116.82,0,"Same Day"
4360,CA-2017-132997,561,511,145,20171107,263.96,0,"Same Day"
4361,CA-2017-132997,561,1222,145,20171107,359.97,0,"Same Day"
4362,CA-2017-133123,42,888,279,20170906,3.20,0,"Same Day"
4363,CA-2017-133123,42,897,279,20170906,95.95,0,"Same Day"
4364,CA-2017-133144,158,615,2,20170516,17.34,0,"Same Day"
4365,CA-2017-133319,598,1434,165,20170905,192.16,0,"Same Day"
4366,CA-2017-133340,110,15,31,20171209,61.93,0,"Same Day"
4367,CA-2017-133340,110,1026,31,20171209,59.98,0,"Same Day"
4368,CA-2017-133340,110,48,31,20171209,10.90,0,"Same Day"
4369,CA-2017-133368,166,1850,5,20170114,315.78,0,"Same Day"
4370,CA-2017-133368,166,1583,5,20170114,89.57,0,"Same Day"
4371,CA-2017-133550,108,271,186,20170731,272.94,0,"Same Day"
4372,CA-2017-133550,108,1163,186,20170731,283.14,0,"Same Day"
4373,CA-2017-133550,108,1283,186,20170731,118.99,0,"Same Day"
4374,CA-2017-133550,108,564,186,20170731,635.96,0,"Same Day"
4375,CA-2017-133613,292,959,506,20170617,9.84,0,"Same Day"
4376,CA-2017-133613,292,1425,506,20170617,7.96,0,"Same Day"
4377,CA-2017-133613,292,875,506,20170617,566.97,0,"Same Day"
4378,CA-2017-133669,604,1720,48,20171021,235.15,0,"Same Day"
4379,CA-2017-133697,321,397,15,20171020,56.69,0,"Same Day"
4380,CA-2017-133697,321,555,15,20171020,25.25,0,"Same Day"
4381,CA-2017-133697,321,1362,15,20171020,51.02,0,"Same Day"
4382,CA-2017-133711,467,1007,273,20171126,91.68,0,"Same Day"
4383,CA-2017-133711,467,1006,273,20171126,33.75,0,"Same Day"
4384,CA-2017-133711,467,893,273,20171126,70.98,0,"Same Day"
4385,CA-2017-133711,467,1008,273,20171126,3040.00,0,"Same Day"
4386,CA-2017-133725,108,911,37,20170523,1979.93,0,"Same Day"
4387,CA-2017-133795,189,1639,89,20171218,39.92,0,"Same Day"
4388,CA-2017-133795,189,482,89,20171218,72.64,0,"Same Day"
4389,CA-2017-133795,189,466,89,20171218,772.47,0,"Same Day"
4390,CA-2017-133802,71,45,559,20170314,41.90,0,"Same Day"
4391,CA-2017-133816,38,653,64,20170510,743.99,0,"Same Day"
4392,CA-2017-133872,719,1208,220,20170614,39.94,0,"Same Day"
4393,CA-2017-133872,719,1602,220,20170614,18.46,0,"Same Day"
4394,CA-2017-133935,479,448,189,20170918,801.57,0,"Same Day"
4395,CA-2017-133935,479,819,189,20170918,885.53,0,"Same Day"
4396,CA-2017-133935,479,846,189,20170918,368.91,0,"Same Day"
4397,CA-2017-134110,768,1411,486,20171117,15.23,0,"Same Day"
4398,CA-2017-134110,768,1501,486,20171117,67.18,0,"Same Day"
4399,CA-2017-134138,480,1788,99,20170216,227.96,0,"Same Day"
4400,CA-2017-134180,656,373,75,20171103,470.16,0,"Same Day"
4401,CA-2017-134180,656,295,75,20171103,72.00,0,"Same Day"
4402,CA-2017-134208,474,1032,113,20170917,396.00,0,"Same Day"
4403,CA-2017-134222,126,447,512,20170710,44.86,0,"Same Day"
4404,CA-2017-134334,55,249,235,20170214,10.56,0,"Same Day"
4405,CA-2017-134334,55,742,235,20170214,550.43,0,"Same Day"
4406,CA-2017-134334,55,1624,235,20170214,7.98,0,"Same Day"
4407,CA-2017-134334,55,1466,235,20170214,4.77,0,"Same Day"
4408,CA-2017-134348,385,814,155,20171112,6.27,0,"Same Day"
4409,CA-2017-134348,385,257,155,20171112,4.37,0,"Same Day"
4410,CA-2017-134348,385,815,155,20171112,31.98,0,"Same Day"
4411,CA-2017-134362,323,696,12,20170929,15.94,0,"Same Day"
4412,CA-2017-134376,641,570,24,20171002,61.44,0,"Same Day"
4413,CA-2017-134425,426,465,42,20171208,114.95,0,"Same Day"
4414,CA-2017-134474,296,692,134,20170105,5.25,0,"Same Day"
4415,CA-2017-134474,296,691,134,20170105,191.47,0,"Same Day"
4416,CA-2017-134474,296,693,134,20170105,59.18,0,"Same Day"
4417,CA-2017-134516,525,819,308,20170920,98.39,0,"Same Day"
4418,CA-2017-134516,525,1465,308,20170920,17.09,0,"Same Day"
4419,CA-2017-134544,664,514,10,20170317,84.78,0,"Same Day"
4420,CA-2017-134691,111,1223,17,20171114,2.30,0,"Same Day"
4421,CA-2017-134775,156,342,10,20171028,49.54,0,"Same Day"
4422,CA-2017-134775,156,341,10,20171028,50.96,0,"Same Day"
4423,CA-2017-134789,279,900,402,20170408,159.92,0,"Same Day"
4424,CA-2017-134789,279,665,402,20170408,30.00,0,"Same Day"
4425,CA-2017-134789,279,553,402,20170408,25.92,0,"Same Day"
4426,CA-2017-134803,53,166,26,20170528,262.24,0,"Same Day"
4427,CA-2017-134803,53,21,26,20170528,22.72,0,"Same Day"
4428,CA-2017-134803,53,1287,26,20170528,182.72,0,"Same Day"
4429,CA-2017-134803,53,1213,26,20170528,131.60,0,"Same Day"
4430,CA-2017-134803,53,1512,26,20170528,558.40,0,"Same Day"
4431,CA-2017-134887,510,219,137,20170325,1287.45,0,"Same Day"
4432,CA-2017-134936,21,1778,116,20171219,455.97,0,"Same Day"
4433,CA-2017-134936,21,1478,116,20171219,10.44,0,"Same Day"
4434,CA-2017-134936,21,535,116,20171219,5.21,0,"Same Day"
4435,CA-2017-135265,667,52,63,20170707,287.97,0,"Same Day"
4436,CA-2017-135265,667,1458,63,20170707,48.94,0,"Same Day"
4437,CA-2017-135265,667,1307,63,20170707,2799.96,0,"Same Day"
4438,CA-2017-135461,425,1840,14,20170207,623.96,0,"Same Day"
4439,CA-2017-135594,572,1054,174,20170630,50.12,0,"Same Day"
4440,CA-2017-135636,141,895,44,20171008,387.72,0,"Same Day"
4441,CA-2017-135776,554,1735,6,20171223,4.20,0,"Same Day"
4442,CA-2017-135776,554,458,6,20171223,8.82,0,"Same Day"
4443,CA-2017-135776,554,1525,6,20171223,61.96,0,"Same Day"
4444,CA-2017-135776,554,1248,6,20171223,37.94,0,"Same Day"
4445,CA-2017-135776,554,138,6,20171223,47.90,0,"Same Day"
4446,CA-2017-135776,554,421,6,20171223,227.28,0,"Same Day"
4447,CA-2017-135776,554,1379,6,20171223,1117.92,0,"Same Day"
4448,CA-2017-135965,450,81,46,20170922,128.34,0,"Same Day"
4449,CA-2017-136021,759,1274,63,20170814,15.54,0,"Same Day"
4450,CA-2017-136021,759,1764,63,20170814,105.55,0,"Same Day"
4451,CA-2017-136049,393,1509,393,20171223,5.55,0,"Same Day"
4452,CA-2017-136126,259,138,390,20170524,191.60,0,"Same Day"
4453,CA-2017-136126,259,1216,390,20170524,69.50,0,"Same Day"
4454,CA-2017-136133,305,864,24,20170818,355.32,0,"Same Day"
4455,CA-2017-136231,662,807,341,20170905,86.06,0,"Same Day"
4456,CA-2017-136231,662,712,341,20170905,23.47,0,"Same Day"
4457,CA-2017-136231,662,1470,341,20170905,10.27,0,"Same Day"
4458,CA-2017-136231,662,710,341,20170905,108.78,0,"Same Day"
4459,CA-2017-136287,197,167,478,20170613,18.90,0,"Same Day"
4460,CA-2017-136301,554,378,10,20170313,28.28,0,"Same Day"
4461,CA-2017-136301,554,1376,10,20170313,4912.59,0,"Same Day"
4462,CA-2017-136329,64,635,46,20170709,408.01,0,"Same Day"
4463,CA-2017-136329,64,484,46,20170709,165.28,0,"Same Day"
4464,CA-2017-136371,604,539,188,20170319,20.32,0,"Same Day"
4465,CA-2017-136371,604,1462,188,20170319,14.98,0,"Same Day"
4466,CA-2017-136406,218,488,95,20170415,1121.57,0,"Same Day"
4467,CA-2017-136434,503,1148,239,20171201,17.31,0,"Same Day"
4468,CA-2017-136483,370,136,366,20171201,4.70,0,"Same Day"
4469,CA-2017-136595,606,1398,67,20170905,21.20,0,"Same Day"
4470,CA-2017-136686,168,444,55,20171212,383.64,0,"Same Day"
4471,CA-2017-136686,168,556,55,20171212,56.52,0,"Same Day"
4472,CA-2017-136770,71,1531,76,20170814,279.96,0,"Same Day"
4473,CA-2017-136770,71,644,76,20170814,247.19,0,"Same Day"
4474,CA-2017-136770,71,1025,76,20170814,259.90,0,"Same Day"
4475,CA-2017-136812,586,1379,337,20171118,1117.92,0,"Same Day"
4476,CA-2017-136924,21,481,116,20170714,380.86,0,"Same Day"
4477,CA-2017-136994,202,1080,63,20170527,13.38,0,"Same Day"
4478,CA-2017-137043,96,36,29,20171223,286.38,0,"Same Day"
4479,CA-2017-137050,407,201,30,20170714,579.14,0,"Same Day"
4480,CA-2017-137050,407,887,30,20170714,41.86,0,"Same Day"
4481,CA-2017-137050,407,888,30,20170714,8.54,0,"Same Day"
4482,CA-2017-137050,407,317,30,20170714,9.14,0,"Same Day"
4483,CA-2017-137050,407,133,30,20170714,14.07,0,"Same Day"
4484,CA-2017-137050,407,608,30,20170714,11.21,0,"Same Day"
4485,CA-2017-137127,371,1052,286,20170616,9.45,0,"Same Day"
4486,CA-2017-137176,627,1461,78,20170909,15.01,0,"Same Day"
4487,CA-2017-137204,636,799,63,20170428,41.57,0,"Same Day"
4488,CA-2017-137239,258,559,48,20170822,113.55,0,"Same Day"
4489,CA-2017-137239,258,560,48,20170822,3.32,0,"Same Day"
4490,CA-2017-137239,258,561,48,20170822,134.29,0,"Same Day"
4491,CA-2017-137330,11,23,11,20171209,60.34,0,"Same Day"
4492,CA-2017-137330,11,22,11,20171209,19.46,0,"Same Day"
4493,CA-2017-137337,674,381,165,20170308,113.60,0,"Same Day"
4494,CA-2017-137337,674,1326,165,20170308,69.46,0,"Same Day"
4495,CA-2017-137337,674,553,165,20170308,12.96,0,"Same Day"
4496,CA-2017-137393,422,1174,411,20170506,41.60,0,"Same Day"
4497,CA-2017-137652,495,1767,94,20170828,18.43,0,"Same Day"
4498,CA-2017-137673,505,176,189,20170905,116.00,0,"Same Day"
4499,CA-2017-137729,594,1209,26,20170505,5.98,0,"Same Day"
4500,CA-2017-137729,594,241,26,20170505,246.17,0,"Same Day"
4501,CA-2017-137736,291,887,167,20171110,41.86,0,"Same Day"
4502,CA-2017-137743,348,1405,37,20170730,9.25,0,"Same Day"
4503,CA-2017-137743,348,491,37,20170730,1036.62,0,"Same Day"
4504,CA-2017-137848,577,342,165,20170115,49.54,0,"Same Day"
4505,CA-2017-137848,577,320,165,20170115,16.52,0,"Same Day"
4506,CA-2017-137848,577,1296,165,20170115,60.12,0,"Same Day"
4507,CA-2017-137939,308,838,256,20170720,89.95,0,"Same Day"
4508,CA-2017-138037,482,1295,10,20170929,27.24,0,"Same Day"
4509,CA-2017-138079,296,509,61,20170122,109.90,0,"Same Day"
4510,CA-2017-138233,59,267,233,20171109,479.97,0,"Same Day"
4511,CA-2017-138282,707,1672,142,20170519,87.84,0,"Same Day"
4512,CA-2017-138478,504,988,284,20171021,113.22,0,"Same Day"
4513,CA-2017-138478,504,1653,284,20171021,4535.98,0,"Same Day"
4514,CA-2017-138478,504,1809,284,20171021,35.88,0,"Same Day"
4515,CA-2017-138520,146,319,46,20170408,388.70,0,"Same Day"
4516,CA-2017-138520,146,321,46,20170408,17.04,0,"Same Day"
4517,CA-2017-138520,146,320,46,20170408,8.26,0,"Same Day"
4518,CA-2017-138520,146,322,46,20170408,34.40,0,"Same Day"
4519,CA-2017-138583,504,932,75,20170524,16.66,0,"Same Day"
4520,CA-2017-138597,44,504,199,20171218,563.94,0,"Same Day"
4521,CA-2017-138667,597,1082,404,20171227,40.00,0,"Same Day"
4522,CA-2017-138688,2,3,2,20170612,14.62,0,"Same Day"
4523,CA-2017-138695,170,1236,395,20170528,390.27,0,"Same Day"
4524,CA-2017-138695,170,461,395,20170528,62.19,0,"Same Day"
4525,CA-2017-138933,692,597,216,20170424,3.98,0,"Same Day"
4526,CA-2017-138968,713,781,95,20170315,1352.03,0,"Same Day"
4527,CA-2017-138968,713,805,95,20170315,4.54,0,"Same Day"
4528,CA-2017-139010,638,1478,4,20170221,18.56,0,"Same Day"
4529,CA-2017-139010,638,79,4,20170221,31.25,0,"Same Day"
4530,CA-2017-139010,638,438,4,20170221,449.15,0,"Same Day"
4531,CA-2017-139010,638,1441,4,20170221,12.99,0,"Same Day"
4532,CA-2017-139157,412,1270,24,20171001,330.59,0,"Same Day"
4533,CA-2017-139234,579,388,27,20170506,3.21,0,"Same Day"
4534,CA-2017-139234,579,969,27,20170506,26.18,0,"Same Day"
4535,CA-2017-139269,675,1486,113,20170525,24.96,0,"Same Day"
4536,CA-2017-139269,675,366,113,20170525,19.36,0,"Same Day"
4537,CA-2017-139269,675,429,113,20170525,1267.65,0,"Same Day"
4538,CA-2017-139381,168,478,338,20170418,203.92,0,"Same Day"
4539,CA-2017-139381,168,1190,338,20170418,29.56,0,"Same Day"
4540,CA-2017-139395,378,912,31,20171212,33.48,0,"Same Day"
4541,CA-2017-139395,378,326,31,20171212,13.90,0,"Same Day"
4542,CA-2017-139395,378,1706,31,20171212,26.86,0,"Same Day"
4543,CA-2017-139395,378,544,31,20171212,657.93,0,"Same Day"
4544,CA-2017-139409,784,48,165,20170905,43.60,0,"Same Day"
4545,CA-2017-139549,502,1737,581,20171020,387.14,0,"Same Day"
4546,CA-2017-139556,749,1605,30,20170426,434.65,0,"Same Day"
4547,CA-2017-139689,173,750,49,20171229,2.81,0,"Same Day"
4548,CA-2017-139689,173,134,49,20171229,38.09,0,"Same Day"
4549,CA-2017-139808,499,1528,160,20171007,93.36,0,"Same Day"
4550,CA-2017-139878,437,966,152,20171111,257.98,0,"Same Day"
4551,CA-2017-139885,226,1042,46,20171204,212.88,0,"Same Day"
4552,CA-2017-139934,673,181,95,20171218,66.98,0,"Same Day"
4553,CA-2017-139941,559,1311,256,20170612,52.56,0,"Same Day"
4554,CA-2017-139941,559,1185,256,20170612,92.94,0,"Same Day"
4555,CA-2017-139997,671,1343,519,20170701,1499.95,0,"Same Day"
4556,CA-2017-140018,238,165,48,20171121,127.55,0,"Same Day"
4557,CA-2017-140018,238,1435,48,20171121,77.95,0,"Same Day"
4558,CA-2017-140018,238,1732,48,20171121,30.35,0,"Same Day"
4559,CA-2017-140046,731,1758,4,20170728,18.90,0,"Same Day"
4560,CA-2017-140081,345,139,75,20170620,447.70,0,"Same Day"
4561,CA-2017-140081,345,735,75,20170620,29.72,0,"Same Day"
4562,CA-2017-140081,345,734,75,20170620,45.06,0,"Same Day"
4563,CA-2017-140081,345,686,75,20170620,15.55,0,"Same Day"
4564,CA-2017-140130,305,1277,313,20171031,368.97,0,"Same Day"
4565,CA-2017-140130,305,1586,313,20171031,12.39,0,"Same Day"
4566,CA-2017-140130,305,1459,313,20171031,332.94,0,"Same Day"
4567,CA-2017-140130,305,135,313,20171031,21.96,0,"Same Day"
4568,CA-2017-140207,38,1360,59,20171105,29.12,0,"Same Day"
4569,CA-2017-140249,518,1747,6,20170927,1001.58,0,"Same Day"
4570,CA-2017-140256,464,833,14,20170822,5.76,0,"Same Day"
4571,CA-2017-140382,77,579,10,20170623,21.93,0,"Same Day"
4572,CA-2017-140382,77,687,10,20170623,19.98,0,"Same Day"
4573,CA-2017-140382,77,1259,10,20170623,93.68,0,"Same Day"
4574,CA-2017-140382,77,350,10,20170623,862.34,0,"Same Day"
4575,CA-2017-140417,723,1623,301,20170925,5.02,0,"Same Day"
4576,CA-2017-140417,723,1319,301,20170925,60.05,0,"Same Day"
4577,CA-2017-140438,464,994,30,20171224,197.97,0,"Same Day"
4578,CA-2017-140501,6,1250,30,20170623,3.96,0,"Same Day"
4579,CA-2017-140501,6,1249,30,20170623,18.45,0,"Same Day"
4580,CA-2017-140501,6,586,30,20170623,122.12,0,"Same Day"
4581,CA-2017-140501,6,1169,30,20170623,146.73,0,"Same Day"
4582,CA-2017-140501,6,394,30,20170623,324.90,0,"Same Day"
4583,CA-2017-140543,477,919,330,20170629,191.88,0,"Same Day"
4584,CA-2017-140564,680,759,226,20171205,33.92,0,"Same Day"
4585,CA-2017-140571,320,606,130,20170315,45.68,0,"Same Day"
4586,CA-2017-140613,608,616,385,20170722,86.20,0,"Same Day"
4587,CA-2017-140634,333,712,15,20171003,15.65,0,"Same Day"
4588,CA-2017-140641,213,996,86,20171028,38.19,0,"Same Day"
4589,CA-2017-140746,117,259,70,20170115,181.80,0,"Same Day"
4590,CA-2017-140774,535,923,311,20170905,107.94,0,"Same Day"
4591,CA-2017-140928,241,622,134,20170918,383.44,0,"Same Day"
4592,CA-2017-140935,756,1117,337,20171110,341.96,0,"Same Day"
4593,CA-2017-140935,756,1749,337,20171110,221.98,0,"Same Day"
4594,CA-2017-140977,312,1888,429,20170616,91.48,0,"Same Day"
4595,CA-2017-141019,110,1081,94,20170514,79.38,0,"Same Day"
4596,CA-2017-141082,249,941,129,20171209,3.69,0,"Same Day"
4597,CA-2017-141082,249,942,129,20171209,122.12,0,"Same Day"
4598,CA-2017-141180,25,631,3,20170515,7.76,0,"Same Day"
4599,CA-2017-141397,117,940,55,20170620,161.57,0,"Same Day"
4600,CA-2017-141397,117,939,55,20170620,21.78,0,"Same Day"
4601,CA-2017-141397,117,784,55,20170620,17.71,0,"Same Day"
4602,CA-2017-141397,117,486,55,20170620,46.76,0,"Same Day"
4603,CA-2017-141397,117,401,55,20170620,161.94,0,"Same Day"
4604,CA-2017-141523,776,831,46,20171219,3.52,0,"Same Day"
4605,CA-2017-141523,776,1414,46,20171219,34.25,0,"Same Day"
4606,CA-2017-141551,547,1217,474,20170924,6.38,0,"Same Day"
4607,CA-2017-141551,547,56,474,20170924,6.48,0,"Same Day"
4608,CA-2017-141586,72,110,35,20171017,18.16,0,"Same Day"
4609,CA-2017-141887,89,883,48,20170111,54.99,0,"Same Day"
4610,CA-2017-141957,685,1791,56,20170721,18.66,0,"Same Day"
4611,CA-2017-141957,685,1096,56,20170721,11.09,0,"Same Day"
4612,CA-2017-141957,685,227,56,20170721,66.69,0,"Same Day"
4613,CA-2017-141957,685,828,56,20170721,99.49,0,"Same Day"
4614,CA-2017-142097,426,338,29,20171015,43.26,0,"Same Day"
4615,CA-2017-142097,426,1208,29,20171015,232.96,0,"Same Day"
4616,CA-2017-142097,426,1496,29,20171015,66.54,0,"Same Day"
4617,CA-2017-142335,173,600,186,20171215,1652.94,0,"Same Day"
4618,CA-2017-142335,173,601,186,20171215,296.37,0,"Same Day"
4619,CA-2017-142370,237,1603,113,20170919,5.04,0,"Same Day"
4620,CA-2017-142370,237,1146,113,20170919,249.95,0,"Same Day"
4621,CA-2017-142398,444,1788,2,20170412,638.29,0,"Same Day"
4622,CA-2017-142398,444,735,2,20170412,13.21,0,"Same Day"
4623,CA-2017-142405,340,549,6,20170611,53.98,0,"Same Day"
4624,CA-2017-142405,340,682,6,20170611,14.62,0,"Same Day"
4625,CA-2017-142405,340,1315,6,20170611,389.97,0,"Same Day"
4626,CA-2017-142524,470,1471,335,20170904,16.56,0,"Same Day"
4627,CA-2017-142524,470,203,335,20170904,279.95,0,"Same Day"
4628,CA-2017-142545,64,277,99,20171028,77.60,0,"Same Day"
4629,CA-2017-142545,64,278,99,20171028,14.28,0,"Same Day"
4630,CA-2017-142545,64,274,99,20171028,32.40,0,"Same Day"
4631,CA-2017-142545,64,276,99,20171028,56.91,0,"Same Day"
4632,CA-2017-142545,64,275,99,20171028,1082.48,0,"Same Day"
4633,CA-2017-142594,413,1397,118,20171201,111.15,0,"Same Day"
4634,CA-2017-142594,413,622,118,20171201,366.01,0,"Same Day"
4635,CA-2017-142594,413,229,118,20171201,901.95,0,"Same Day"
4636,CA-2017-142594,413,1704,118,20171201,137.94,0,"Same Day"
4637,CA-2017-142615,607,1808,580,20171120,27.88,0,"Same Day"
4638,CA-2017-142762,437,901,10,20170523,37.05,0,"Same Day"
4639,CA-2017-142895,444,964,5,20170721,363.92,0,"Same Day"
4640,CA-2017-142895,444,957,5,20170721,6.26,0,"Same Day"
4641,CA-2017-142902,131,286,103,20170912,466.77,0,"Same Day"
4642,CA-2017-142902,131,287,103,20170912,15.23,0,"Same Day"
4643,CA-2017-142902,131,285,103,20170912,15.14,0,"Same Day"
4644,CA-2017-142902,131,288,103,20170912,6.26,0,"Same Day"
4645,CA-2017-142958,339,4,217,20171213,1114.27,0,"Same Day"
4646,CA-2017-142958,339,739,217,20171213,6.10,0,"Same Day"
4647,CA-2017-143154,128,1643,594,20171202,165.60,0,"Same Day"
4648,CA-2017-143308,117,111,176,20171104,10.74,0,"Same Day"
4649,CA-2017-143406,757,71,17,20170926,454.97,0,"Same Day"
4650,CA-2017-143406,757,1811,17,20170926,93.03,0,"Same Day"
4651,CA-2017-143441,433,585,162,20171105,11.84,0,"Same Day"
4652,CA-2017-143476,19,860,52,20170911,2.91,0,"Same Day"
4653,CA-2017-143476,19,461,52,20170911,9.57,0,"Same Day"
4654,CA-2017-143476,19,1843,52,20170911,20.74,0,"Same Day"
4655,CA-2017-143609,490,39,41,20171211,403.92,0,"Same Day"
4656,CA-2017-143714,667,1819,75,20170523,6.29,0,"Same Day"
4657,CA-2017-143714,667,822,75,20170523,10.37,0,"Same Day"
4658,CA-2017-143714,667,1406,75,20170523,8399.98,0,"Same Day"
4659,CA-2017-143714,667,1820,75,20170523,122.38,0,"Same Day"
4660,CA-2017-143749,637,1660,118,20171205,81.94,0,"Same Day"
4661,CA-2017-143805,64,229,196,20171201,2104.55,0,"Same Day"
4662,CA-2017-143805,64,603,196,20171201,40.70,0,"Same Day"
4663,CA-2017-143910,605,408,165,20170812,145.76,0,"Same Day"
4664,CA-2017-143924,650,855,545,20170728,20.44,0,"Same Day"
4665,CA-2017-143924,650,524,545,20170728,109.92,0,"Same Day"
4666,CA-2017-144015,341,296,2,20170626,17.90,0,"Same Day"
4667,CA-2017-144015,341,918,2,20170626,12.48,0,"Same Day"
4668,CA-2017-144015,341,416,2,20170626,231.72,0,"Same Day"
4669,CA-2017-144092,110,1479,59,20171105,113.89,0,"Same Day"
4670,CA-2017-144092,110,442,59,20171105,158.13,0,"Same Day"
4671,CA-2017-144092,110,1565,59,20171105,72.00,0,"Same Day"
4672,CA-2017-144148,707,590,35,20170731,863.13,0,"Same Day"
4673,CA-2017-144218,64,1469,63,20171031,1085.42,0,"Same Day"
4674,CA-2017-144309,633,14,291,20171210,679.96,0,"Same Day"
4675,CA-2017-144309,633,1300,291,20171210,18.54,0,"Same Day"
4676,CA-2017-144337,738,34,140,20170801,19.65,0,"Same Day"
4677,CA-2017-144344,311,899,252,20171028,47.95,0,"Same Day"
4678,CA-2017-144344,311,900,252,20171028,63.97,0,"Same Day"
4679,CA-2017-144344,311,574,252,20171028,165.05,0,"Same Day"
4680,CA-2017-144344,311,697,252,20171028,37.43,0,"Same Day"
4681,CA-2017-144400,142,246,75,20170223,57.58,0,"Same Day"
4682,CA-2017-144540,690,554,33,20170905,62.79,0,"Same Day"
